4792	23046	0.4
4792	34145	0.1
4805	87698	0.8
4807	1768	0.8
4954	82344	0.8
4969	35270	0.8
4986	74748	0.1
4986	98831	0.64
4991	9419	0.1
4991	74807	0.1
4998	30744	0.1
4998	95362	0.55
5018	85593	0.8
5046	2121	0.8
5059	77419	0.4
5076	96576	0.8
5085	34914	0.1
5124	90391	0.55
5124	77502	0.1
5191	89306	0.8
5199	21743	0.8
5221	95864	0.1
5221	79534	0.35
5236	32688	0.4
5260	22926	0.64
5260	27184	0.55
5260	28452	0.46
5260	5868	0.742857
5281	84560	0.8
5285	93035	0.8
5362	87516	0.55
5362	99249	0.1
5419	74755	0.8
5452	79837	0.1
5475	12156	0.8
5503	99011	0.4
5503	86071	0.55
5503	77149	0.64
5518	8517	0.8
5522	29677	0.8
5580	83233	0.8
5600	1982	0.7
5631	90528	0.8
5632	77634	0.4
5632	95498	0.4
5632	78274	0.4
5660	84152	0.1
5662	96343	0.1
5662	95485	0.1
5685	24054	0.46
5685	26039	0.64
5685	31574	0.64
5685	33339	0.64
5685	33103	0.46
5771	88422	0.8
5791	1304	0.8
5835	524	0.55
5835	81807	0.4
5835	98553	0.4
5841	6684	0.8
5868	24228	0.55
5868	32003	0.4
5868	5260	0.742857
5888	83669	0.8
5909	93917	0.8
5984	9591	0.8
6049	34507	0.8
6070	80075	0.1
6080	2121	0.8
6096	87516	0.4
6102	77696	0.1
6118	83474	0.8
6127	9886	0.55
6127	3767	0.7
6127	7700	0.4
6137	98664	0.1
6159	23061	0.4
6159	30271	0.7
6159	80075	0.55
6227	34394	0.1
6247	79020	0.8
6274	89996	0.4
6329	76700	0.8
6348	86376	0.8
6368	96304	0.64
6368	93543	0.64
6368	92084	0.64
6368	94584	0.64
6368	75878	0.64
6380	91278	0.1
6442	95021	0.8
6443	24316	0.8
6453	85428	0.4
6500	29873	0.1
6500	81325	0.1
6533	86431	0.8
6535	90891	0.4
6535	98477	0.1
6541	32707	0.8
6553	85480	0.8
6554	93335	0.8
6670	79958	0.8
6671	91552	0.8
6692	9814	0.8
6783	98219	0.4
6783	86500	0.1
6820	30376	0.775
6880	17124	0.8
6901	97241	0.8
6905	11112	0.1
6905	92973	0.836364
6916	32175	0.1
6916	77032	0.4
6940	84176	0.8
6960	75231	0.8
6968	75374	0.1
6975	3054	0.8
6991	94951	0.8
6996	31471	0.1
6996	33879	0.1
7016	97069	0.8
7032	90274	0.8
7124	93065	0.1
7181	97756	0.8
7191	85888	0.8
7268	21309	0.1
7268	32593	0.1
7287	99555	0.1
7322	77713	0.8
7335	24975	0.1
7436	17829	0.55
7436	3065	0.55
7436	92579	0.55
7436	7696	0.64
7539	90028	0.8
7572	1510	0.8
7638	94258	0.8
7641	99967	0.8
7672	74807	0.8
7679	1577	0.4
7679	6975	0.4
7683	20224	0.1
7683	26436	0.325
7696	7436	0.64
7722	97379	0.8
7743	88036	0.8
7746	94665	0.8
7749	24973	0.1
7749	32886	0.35
7750	92973	0.82
7778	93645	0.8
7780	74748	0.8
7861	88467	0.1
7861	88718	0.1
7869	81687	0.8
7900	78184	0.4
7900	88962	0.1
7903	95206	0.8
7987	79562	0.8
7995	76700	0.8
8049	75646	0.8
8080	98628	0.8
8114	74807	0.8
8120	88887	0.1
8120	75465	0.1
8128	23353	0.1
8128	31718	0.4
8128	35478	0.4
8161	75231	0.8
8163	9877	0.1
8163	87254	0.1
8215	91223	0.1
8215	87254	0.1
8239	76012	0.8
8241	98772	0.8
8363	29410	0.8
8378	95021	0.8
8405	8860	0.55
8405	99051	0.1
8413	97534	0.8
8416	90886	0.8
8433	24951	0.64
8433	26553	0.46
8433	26620	0.55
8433	34821	0.64
8433	34905	0.7
8520	81711	0.4
8528	98916	0.8
8530	74386	0.8
8593	82128	0.8
8700	95175	0.55
8730	98457	0.4
8759	8622	0.1
8759	9411	0.1
8817	74440	0.1
8817	85999	0.1
8825	88962	0.8
8836	85328	0.1
8858	75333	0.55
8860	8405	0.55
8860	80261	0.1
8868	95375	0.4
8868	88673	0.4
8868	97508	0.64
8879	91457	0.8
8901	91684	0.8
8912	76944	0.8
8915	96677	0.8
8954	88246	0.8
9012	76438	0.4
9012	81585	0.4
9012	95814	0.4
9046	77613	0.4
9046	95553	0.4
9046	94330	0.4
9056	98664	0.4
9056	97482	0.1
9081	34921	0.4
9090	23155	0.64
9090	23221	0.82
9090	99406	0.742857
9090	94787	0.64
9090	89721	0.64
9092	86264	0.8
9117	9419	0.8
9133	89667	0.8
9138	24975	0.4
9138	27030	0.55
9180	21211	0.8
9212	82354	0.4
9212	98664	0.55
9212	84152	0.55
9260	92617	0.8
9293	94925	0.8
9309	87751	0.1
9309	83042	0.1
9312	95587	0.1
9312	93999	0.1
9343	75231	0.8
9379	90274	0.4
9379	90245	0.4
9379	87412	0.4
9380	22552	0.4
9380	23777	0.4
9380	34147	0.4
9402	93638	0.8
9426	2090	0.1
9522	82492	0.4
9538	74807	0.8
9593	24553	0.35
9593	28566	0.1
9594	89178	0.8
9631	26715	0.55
9631	6743	0.1
9704	21430	0.8
9720	96640	0.1
9720	74531	0.4
9765	23606	0.64
9765	34914	0.46
9765	10646	0.64
9765	35668	0.64
9765	27448	0.64
9779	79206	0.1
9779	5630	0.1
9800	80625	0.55
9853	9765	0.4
9853	23606	0.4
9853	34914	0.1
9886	26773	0.8
9921	79872	0.8
9932	25844	0.8
10008	78989	0.8
10035	81590	0.8
10053	13519	0.8
10055	3154	0.1
10055	91833	0.4
10094	93423	0.8
10099	81325	0.1
10099	34375	0.35
10110	98428	0.8
10134	87160	0.1
10204	89449	0.8
10224	81989	0.55
10224	77267	0.55
10224	79185	0.7
10224	77779	0.55
10266	95926	0.8
10294	2284	0.4
10294	960	0.1
10294	11601	0.4
10329	33103	0.7
10329	24054	0.7
10329	5685	0.82
10329	34715	0.64
10329	30568	0.7
10349	76904	0.8
10367	13519	0.1
10367	95021	0.1
10423	89622	0.8
10477	75244	0.8
10491	87461	0.8
10493	21969	0.8
10543	77898	0.8
10580	95679	0.4
10580	89091	0.4
10580	79543	0.4
10582	85593	0.1
10582	91031	0.1
10635	35540	0.8
10717	93781	0.4
10717	82419	0.1
10723	13631	0.8
10738	78621	0.8
10743	79958	0.8
10825	1410	0.8
10837	97829	0.8
10877	93872	0.4
10877	17650	0.1
11008	95406	0.8
11009	86855	0.1
11009	98726	0.4
11150	95462	0.4
11150	24519	0.4
11150	84825	0.4
11155	81273	0.8
11162	95661	0.1
11162	92092	0.1
11172	84975	0.1
11172	85890	0.4
11187	28806	0.8
11256	11688	0.8
11315	95021	0.8
11499	75203	0.4
11499	84378	0.4
11499	8984	0.4
11555	87254	0.8
11577	92079	0.8
11608	75402	0.64
11608	31854	0.7
11608	30910	0.4
11611	97010	0.8
11619	97756	0.1
11619	27244	0.7
11638	95576	0.8
11664	77654	0.8
11676	91481	0.1
11676	85849	0.1
11696	75216	0.8
11722	21698	0.8
11758	94152	0.1
11758	84580	0.1
11765	95001	0.8
11787	91227	0.64
11833	98117	0.8
11848	82225	0.8
11854	26436	0.55
11868	35186	0.1
11868	97961	0.1
11923	99512	0.8
11980	3282	0.8
11984	80916	0.8
12015	78996	0.8
12022	77001	0.4
12022	82645	0.1
12026	74664	0.8
12047	85186	0.1
12047	81074	0.1
12055	93981	0.8
12069	80908	0.4
12069	79370	0.4
12069	96558	0.4
12074	95085	0.1
12092	5426	0.8
12093	77779	0.8
12094	89379	0.8
12107	85890	0.1
12110	94584	0.8
12165	92087	0.1
12165	77419	0.55
12187	82622	0.8
12271	90245	0.8
12340	26946	0.55
12340	28260	0.1
12405	98664	0.1
12449	29679	0.8
12506	94584	0.1
12506	80191	0.4
12533	86356	0.8
12562	25965	0.8
12620	82344	0.8
12627	84203	0.8
12688	94584	0.8
12773	30198	0.55
12773	21728	0.55
12773	34067	0.55
12773	30908	0.55
12775	95380	0.8
12785	97436	0.8
12798	82602	0.8
12834	92092	0.8
12842	92554	0.1
12842	77586	0.1
12864	92573	0.1
12864	91429	0.1
12925	78483	0.8
13013	10430	0.1
13013	2090	0.4
13053	35731	0.7
13053	24088	0.7
13053	23452	0.7
13053	31901	0.7
13053	17650	0.7
13053	25662	0.6
13070	3323	0.8
13089	91321	0.1
13106	87137	0.8
13116	32560	0.8
13117	2459	0.64
13117	95076	0.55
13117	15414	0.55
13117	89347	0.55
13126	88164	0.8
13149	75005	0.1
13153	29087	0.1
13153	35639	0.4
13179	28452	0.55
13179	75748	0.7
13224	76275	0.8
13279	28372	0.8
13299	14708	0.4
13299	99073	0.4
13299	17043	0.46
13343	77483	0.55
13343	97185	0.55
13343	95028	0.55
13343	99004	0.325
13415	96466	0.8
13429	8300	0.8
13432	80695	0.8
13451	88607	0.4
13501	87285	0.55
13501	78592	0.55
13501	76988	0.55
13501	81392	0.55
13502	97619	0.1
13552	26152	0.1
13552	27392	0.1
13569	83568	0.8
13616	20485	0.4
13616	22250	0.4
13636	75216	0.8
13651	80814	0.8
13662	9901	0.8
13710	21099	0.8
13755	83233	0.8
13779	88998	0.1
13779	75230	0.1
13828	86500	0.8
13835	13773	0.4
13835	81896	0.4
13835	2289	0.64
13881	84525	0.8
13882	13519	0.1
13882	96304	0.1
13972	85593	0.8
13975	35241	0.8
14015	94743	0.4
14015	77992	0.4
14015	2121	0.4
14063	78409	0.8
14066	75589	0.8
14083	76077	0.1
14125	90560	0.8
14258	95890	0.4
14258	80282	0.4
14258	89761	0.4
14351	23003	0.1
14411	91114	0.55
14411	8100	0.1
14421	95255	0.8
14539	30446	0.64
14539	22520	0.55
14539	21487	0.55
14539	21496	0.55
14547	88001	0.1
14562	99730	0.8
14584	83128	0.8
14594	34096	0.1
14600	85890	0.55
14600	74464	0.8
14600	92602	0.55
14641	87241	0.8
14658	78530	0.8
14664	83474	0.8
14703	4640	0.8
14717	88377	0.1
14717	90036	0.1
14728	25544	0.8
14734	17371	0.8
14862	95926	0.8
14918	98664	0.1
14933	94915	0.8
15012	97600	0.4
15012	99841	0.1
15032	95021	0.8
15051	90891	0.1
15080	98916	0.1
15080	84756	0.4
15099	21856	0.8
15103	79175	0.8
15111	2121	0.8
15128	96304	0.8
15151	87735	0.8
15187	81077	0.8
15193	93388	0.8
15238	95530	0.8
15250	76308	0.4
15261	90207	0.4
15267	79565	0.4
15267	82459	0.1
15273	23221	0.7
15275	86887	0.8
15288	3323	0.8
15321	85674	0.8
15352	13519	0.1
15352	94584	0.1
15356	94584	0.8
15382	82854	0.1
15382	98300	0.1
15383	84519	0.8
15411	90560	0.8
15441	75467	0.1
15441	78542	0.1
15506	76308	0.4
15507	88238	0.8
15519	91877	0.8
15545	35830	0.4
15545	31854	0.325
15558	23777	0.8
15570	30558	0.8
15578	34821	0.8
15604	96013	0.4
15604	76944	0.1
15611	86356	0.8
15696	81930	0.4
15696	92444	0.2
15696	93820	0.325
15706	14921	0.8
15746	13519	0.8
15755	95162	0.4
15819	95021	0.8
15829	25905	0.8
15830	99555	0.1
15848	81323	0.8
15871	75399	0.1
15871	17187	0.1
15899	35863	0.1
15899	24933	0.35
15927	26478	0.7
15927	79073	0.1
15929	88209	0.55
15929	74807	0.4
15929	80170	0.4
15930	28253	0.4
15972	96157	0.8
15972	85025	0.4
15972	87160	0.55
16017	17665	0.8
16025	98660	0.8
16045	89590	0.8
16126	83949	0.8
16208	74990	0.8
16223	98202	0.8
16225	17000	0.1
16266	84903	0.8
16306	29873	0.8
16331	78316	0.55
16331	75242	0.4
16331	97380	0.4
16333	78149	0.46
16333	79542	0.64
16333	74521	0.64
16333	83273	0.64
16333	88556	0.64
16346	88923	0.742857
16346	87513	0.4
16346	89364	0.55
16367	13519	0.1
16367	2375	0.1
16437	4562	0.1
16465	94034	0.1
16465	89206	0.55
16471	78672	0.8
16541	83474	0.8
16604	34489	0.8
16623	15759	0.8
16624	35241	0.4
16624	33143	0.64
16624	25025	0.4
16636	91799	0.1
16661	80616	0.8
16663	15414	0.4
16663	17650	0.4
16663	23221	0.775
16667	84998	0.8
16682	6080	0.4
16682	94584	0.1
16752	26266	0.8
16753	13519	0.8
16821	86898	0.8
16953	26138	0.7
16953	26269	0.64
16953	29347	0.64
16953	31408	0.46
16953	90322	0.64
16963	84062	0.55
16963	82354	0.55
16963	94713	0.64
16963	92933	0.55
16975	97007	0.1
16975	34864	0.4
16983	32297	0.1
16983	1629	0.4
17000	16225	0.1
17013	8745	0.8
17020	92106	0.4
17020	86241	0.325
17020	91039	0.325
17026	81916	0.8
17043	12379	0.4
17043	14708	0.4
17043	86071	0.55
17087	20936	0.8
17096	87531	0.8
17110	79510	0.1
17116	79206	0.8
17150	91088	0.8
17182	80695	0.1
17182	356	0.4
17186	88501	0.1
17186	88947	0.4
17186	76077	0.1
17188	27979	0.64
17188	32813	0.46
17188	27794	0.46
17188	32541	0.64
17191	8300	0.8
17224	81320	0.8
17234	81003	0.8
17239	76308	0.4
17270	74807	0.8
17271	85137	0.8
17280	91223	0.7
17280	95021	0.7
17280	87254	0.7
17280	85328	0.742857
17280	90882	0.7
17280	90274	0.7
17282	74807	0.8
17289	27862	0.1
17289	34067	0.1
17323	34336	0.8
17410	89289	0.55
17410	77906	0.55
17410	90356	0.55
17410	92061	0.55
17414	74633	0.8
17435	26620	0.55
17435	34905	0.4
17442	13053	0.775
17442	24088	0.1
17460	76700	0.1
17460	94294	0.35
17524	88079	0.1
17524	74875	0.1
17532	6037	0.8
17559	88209	0.4
17559	6743	0.1
17576	87698	0.1
17576	95955	0.1
17597	29285	0.8
17598	93543	0.8
17609	1743	0.8
17630	88209	0.4
17630	74807	0.1
17634	80333	0.742857
17634	81896	0.742857
17634	81290	0.775
17634	74871	0.775
17634	91709	0.742857
17634	83975	0.742857
17634	89274	0.742857
17644	21181	0.55
17644	35875	0.1
17652	26457	0.8
17746	2121	0.8
17749	32374	0.8
17763	80481	0.8
17806	9306	0.8
17808	94470	0.8
17843	88617	0.8
17857	78229	0.8
17867	94663	0.1
17867	78692	0.64
17869	11305	0.55
17869	95021	0.55
17869	83233	0.55
17869	3212	0.55
17904	92923	0.7
17904	91401	0.7
17904	93477	0.7
17904	86408	0.7
17904	76411	0.7
17904	74768	0.7
17951	89835	0.8
17980	17650	0.8
17998	77483	0.4
17998	97185	0.46
17998	99004	0.1
18007	78692	0.64
18007	76308	0.55
18013	34589	0.8
18037	93165	0.8
18060	86503	0.1
18060	87977	0.1
18067	51350	0.1
18068	35997	0.8
18071	49321	0.1
18071	60748	0.1
18082	49676	0.8
18085	55048	0.8
18090	51894	0.4
18090	48597	0.55
18090	44702	0.4
18091	19155	0.4
18113	49210	0.8
18124	96863	0.1
18124	79332	0.1
18135	99167	0.8
18147	88050	0.1
18147	89786	0.1
18160	89436	0.8
18163	63901	0.8
18168	89786	0.8
18171	60868	0.8
18174	62331	0.8
18181	19566	0.742857
18181	18929	0.2
18181	19110	0.4
18182	80170	0.8
18185	85719	0.8
18186	44930	0.64
18186	30040	0.1
18210	44977	0.1
18210	675	0.1
18212	84281	0.8
18214	10576	0.55
18214	50620	0.64
18214	51252	0.742857
18214	51640	0.55
18225	27366	0.1
18252	92247	0.8
18256	3982	0.8
18258	14531	0.8
18262	31830	0.4
18262	77862	0.4
18262	34244	0.2
18272	15102	0.8
18287	35521	0.1
18287	25359	0.4
18288	93455	0.1
18288	87542	0.1
18290	29332	0.55
18293	94744	0.8
18299	34027	0.8
18302	82451	0.1
18302	2140	0.1
18312	86222	0.8
18327	95021	0.1
18327	48599	0.1
18333	18567	0.8
18335	84257	0.8
18338	12122	0.8
18342	24513	0.1
18343	14734	0.1
18346	969	0.8
18349	30536	0.8
18352	80780	0.8
18364	61268	0.8
18372	85890	0.4
18372	88138	0.6625
18374	33950	0.1
18382	53902	0.8
18388	85593	0.8
18398	23081	0.1
18398	24655	0.1
18412	21204	0.8
18419	89786	0.8
18433	83877	0.8
18435	9419	0.8
18446	17591	0.1
18446	45297	0.1
18451	98849	0.8
18454	27411	0.4
18454	42898	0.4
18487	33950	0.4
18487	21997	0.1
18488	13971	0.8
18493	93981	0.8
18494	83877	0.8
18497	280	0.8
18499	98664	0.1
18501	82715	0.8
18506	91500	0.1
18507	95021	0.8
18515	18717	0.8
18521	42900	0.8
18536	95255	0.8
18539	25951	0.8
18557	97092	0.1
18584	75216	0.8
18590	52841	0.8
18591	86583	0.4
18598	30040	0.8
18609	17591	0.8
18611	95522	0.1
18611	95085	0.4
18623	16757	0.8
18633	78692	0.55
18639	1218	0.8
18643	97911	0.8
18646	72591	0.4
18646	45428	0.4
18646	43157	0.55
18654	39905	0.8
18667	91313	0.4
18667	83877	0.4
18667	95850	0.4
18680	49001	0.8
18695	15696	0.55
18711	7213	0.8
18714	32337	0.8
18715	1188	0.1
18722	33912	0.8
18726	86379	0.8
18750	8095	0.8
18751	55251	0.4
18765	10286	0.8
18767	13208	0.8
18786	16193	0.1
18786	39330	0.35
18789	22635	0.1
18789	83233	0.1
18797	95920	0.8
18799	32081	0.4
18799	33093	0.1
18822	34921	0.64
18822	33399	0.4
18822	24567	0.4
18830	87645	0.1
18830	94691	0.1
18832	33383	0.8
18836	18535	0.8
18843	35514	0.8
18853	82715	0.8
18854	90629	0.8
18862	51412	0.8
18864	10086	0.8
18865	77218	0.8
18867	77862	0.8
18881	16649	0.8
18882	90274	0.8
18888	20635	0.8
18895	14646	0.8
18909	38530	0.8
18911	14539	0.775
18911	33978	0.55
18911	5144	0.55
18911	23699	0.82
18929	19566	0.7
18929	19110	0.1
18931	81313	0.8
18938	76909	0.4
18938	83789	0.4
18938	36005	0.46
18940	87096	0.8
18951	18397	0.8
18958	85537	0.8
18964	21290	0.8
18971	5760	0.8
18975	28811	0.55
18975	62902	0.55
18975	99830	0.55
18975	48946	0.55
18977	36608	0.1
18977	46830	0.4
18984	41284	0.8
18985	56927	0.8
18994	2121	0.8
19004	11396	0.4
19004	20930	0.4
19004	34872	0.4
19005	26867	0.8
19008	55168	0.1
19008	97475	0.4
19009	8300	0.8
19015	83474	0.8
19028	19642	0.1
19037	34192	0.8
19047	3994	0.8
19062	29142	0.8
19065	51893	0.8
19082	68800	0.8
19088	59717	0.8
19102	8300	0.8
19105	8444	0.8
19125	51412	0.8
19136	33054	0.4
19136	34646	0.1
19155	18091	0.4
19155	2662	0.1
19156	19850	0.1
19164	56375	0.8
19184	1768	0.1
19184	154	0.1
19189	92130	0.8
19193	56605	0.325
19193	98761	0.1
19214	82246	0.8
19220	96904	0.8
19226	56899	0.8
19229	51472	0.1
19229	99258	0.1
19230	85593	0.1
19230	86106	0.1
19234	19282	0.8
19235	41869	0.8
19259	29188	0.8
19270	92320	0.8
19275	97472	0.4
19275	8300	0.4
19275	42806	0.1
19279	8300	0.8
19288	92811	0.8
19299	61218	0.8
19305	17280	0.754545
19305	95021	0.7
19305	90274	0.7
19305	87254	0.7
19305	9379	0.8
19305	26765	0.7
19307	29361	0.1
19307	28672	0.1
19317	33653	0.1
19317	61051	0.7
19324	90274	0.8
19329	96013	0.1
19342	83877	0.8
19344	25951	0.4
19344	33399	0.4
19344	24567	0.4
19345	33359	0.8
19347	21924	0.8
19351	75203	0.1
19351	77865	0.1
19353	80048	0.8
19356	33582	0.8
19357	16591	0.1
19357	28526	0.1
19359	98948	0.8
19362	85908	0.1
19362	78106	0.1
19365	30428	0.8
19377	50620	0.64
19377	51640	0.55
19377	63432	0.55
19377	46952	0.64
19379	73548	0.8
19380	11790	0.8
19383	85995	0.8
19392	23758	0.8
19400	78912	0.8
19402	76147	0.4
19402	88439	0.4
19402	83750	0.4
19403	74953	0.8
19414	38477	0.8
19422	90841	0.8
19425	29372	0.4
19425	64435	0.1
19452	32697	0.8
19455	20723	0.64
19455	26317	0.55
19455	20353	0.64
19455	28786	0.55
19462	40113	0.64
19462	52184	0.64
19462	34383	0.4
19464	49998	0.8
19467	81323	0.8
19494	35764	0.8
19503	51412	0.8
19506	10706	0.8
19520	83373	0.8
19521	86604	0.8
19522	3195	0.8
19536	8300	0.8
19542	22740	0.4
19542	97644	0.1
19544	66215	0.8
19545	92138	0.8
19550	29215	0.1
19550	27786	0.1
19554	33950	0.1
19559	744	0.8
19566	18181	0.742857
19566	18929	0.7
19566	19005	0.64
19566	19110	0.55
19567	16757	0.8
19568	50147	0.4
19571	98761	0.8
19579	40171	0.8
19593	8011	0.1
19593	37857	0.1
19626	77459	0.8
19630	9015	0.1
19630	61697	0.1
19637	19573	0.4
19637	19729	0.4
19637	99841	0.4
19642	19028	0.1
19645	88246	0.8
19646	45420	0.8
19649	10297	0.1
19649	62548	0.1
19654	14531	0.8
19658	20723	0.742857
19658	26317	0.7
19658	75549	0.7
19658	31067	0.55
19658	25715	0.7
19658	22796	0.7
19660	30832	0.8
19665	72655	0.8
19666	39400	0.8
19671	89786	0.8
19686	90714	0.1
19686	77723	0.4
19690	83877	0.8
19696	77752	0.8
19710	61246	0.1
19710	31590	0.1
19731	2721	0.8
19736	33131	0.8
19745	95027	0.4
19745	87188	0.1
19751	98761	0.1
19751	21012	0.1
19758	53818	0.55
19785	22227	0.8
19788	97472	0.8
19795	35934	0.8
19808	74807	0.8
19821	75216	0.8
19822	97911	0.8
19823	16757	0.8
19835	18181	0.55
19835	18929	0.46
19835	19110	0.55
19835	19566	0.1
19841	90525	0.8
19850	19156	0.1
20210	95021	0.8
20212	93208	0.8
20232	33799	0.64
20232	32452	0.55
20232	20756	0.55
20232	24849	0.55
20256	88895	0.8
20268	92310	0.4
20270	82426	0.8
20282	87385	0.4
20282	78321	0.4
20282	96640	0.4
20299	35389	0.8
20302	98726	0.1
20313	98461	0.8
20351	31786	0.8
20353	80048	0.8
20363	76455	0.8
20367	77188	0.1
20367	99332	0.1
20371	93981	0.8
20392	30547	0.4
20392	33824	0.4
20392	33879	0.4
20394	24969	0.55
20394	21335	0.4
20394	28697	0.55
20395	91039	0.4
20411	88382	0.8
20413	90274	0.8
20419	22624	0.8
20432	25371	0.4
20432	30370	0.4
20432	22144	0.55
20453	5244	0.8
20460	34919	0.1
20470	87951	0.55
20470	86720	0.64
20470	86513	0.325
20473	85593	0.4
20473	85009	0.4
20473	90786	0.4
