4710	86446
4710	76016
4721	77699
4721	82079
4770	87241
4792	17650
4792	23046
4792	34145
4805	87698
4807	1768
4954	82344
4969	35270
4986	74748
4986	98831
4991	9419
4991	74807
4998	30744
4998	95362
5018	85593
5046	2121
5059	77419
5076	96576
5085	34914
5124	90391
5124	77502
5191	89306
5199	21743
5221	95864
5221	79534
5236	32688
5260	22926
5260	27184
5260	28452
5260	5868
5281	84560
5285	93035
5362	87516
5362	99249
5419	74755
5452	79837
5475	12156
5503	99011
5503	86071
5503	77149
5518	8517
5522	29677
5580	83233
5600	1982
5631	90528
5632	77634
5632	95498
5632	78274
5660	84152
5662	96343
5662	95485
5685	24054
5685	26039
5685	31574
5685	33339
5685	33103
5771	88422
5791	1304
5835	524
5835	81807
5835	98553
5841	6684
5868	24228
5868	32003
5868	5260
5888	83669
5909	93917
5984	9591
6049	34507
6070	80075
6080	2121
6096	87516
6102	77696
6118	83474
6127	9886
6127	3767
6127	7700
6137	98664
6159	23061
6159	30271
6159	80075
6227	34394
6247	79020
6274	89996
6329	76700
6348	86376
6368	96304
6368	93543
6368	92084
6368	94584
6368	75878
6380	91278
6442	95021
6443	24316
6453	85428
6500	29873
6500	81325
6533	86431
6535	90891
6535	98477
6541	32707
6553	85480
6554	93335
6670	79958
6671	91552
6692	9814
6783	98219
6783	86500
6820	30376
6880	17124
6901	97241
6905	11112
6905	92973
6916	32175
6916	77032
6940	84176
6960	75231
6968	75374
6975	3054
6991	94951
6996	31471
6996	33879
7016	97069
7032	90274
7124	93065
7181	97756
7191	85888
7268	21309
7268	32593
7287	99555
7322	77713
7335	24975
7436	17829
7436	3065
7436	92579
7436	7696
7539	90028
7572	1510
7638	94258
7641	99967
7672	74807
7679	1577
7679	6975
7683	20224
7683	26436
7696	7436
7722	97379
7743	88036
7746	94665
7749	24973
7749	32886
7750	92973
7778	93645
7780	74748
7861	88467
7861	88718
7869	81687
7900	78184
7900	88962
7903	95206
7987	79562
7995	76700
8049	75646
8080	98628
8114	74807
8120	88887
8120	75465
8128	23353
8128	31718
8128	35478
8161	75231
8163	9877
8163	87254
8215	91223
8215	87254
8239	76012
8241	98772
8363	29410
8378	95021
8405	8860
8405	99051
8413	97534
8416	90886
8433	24951
8433	26553
8433	26620
8433	34821
8433	34905
8520	81711
8528	98916
8530	74386
8593	82128
8700	95175
8730	98457
8759	8622
8759	9411
8817	74440
8817	85999
8825	88962
8836	85328
8858	75333
8860	8405
8860	80261
8868	95375
8868	88673
8868	97508
8879	91457
8901	91684
8912	76944
8915	96677
8954	88246
9012	76438
9012	81585
9012	95814
9046	77613
9046	95553
9046	94330
9056	98664
9056	97482
9081	34921
9090	23155
9090	23221
9090	99406
9090	94787
9090	89721
9092	86264
9117	9419
9133	89667
9138	24975
9138	27030
9180	21211
9212	82354
9212	98664
9212	84152
9260	92617
9293	94925
9309	87751
9309	83042
9312	95587
9312	93999
9343	75231
9379	90274
9379	90245
9379	87412
9380	22552
9380	23777
9380	34147
9402	93638
9426	2090
9522	82492
9538	74807
9593	24553
9593	28566
9594	89178
9631	26715
9631	6743
9704	21430
9720	96640
9720	74531
9765	23606
9765	34914
9765	10646
9765	35668
9765	27448
9779	79206
9779	5630
9800	80625
9853	9765
9853	23606
9853	34914
9886	26773
9921	79872
9932	25844
10008	78989
10035	81590
10053	13519
10055	3154
10055	91833
10094	93423
10099	81325
10099	34375
10110	98428
10134	87160
10204	89449
10224	81989
10224	77267
10224	79185
10224	77779
10266	95926
10294	2284
10294	960
10294	11601
10329	33103
10329	24054
10329	5685
10329	34715
10329	30568
10349	76904
10367	13519
10367	95021
10423	89622
10477	75244
10491	87461
10493	21969
10543	77898
10580	95679
10580	89091
10580	79543
10582	85593
10582	91031
10635	35540
10717	93781
10717	82419
10723	13631
10738	78621
10743	79958
10825	1410
10837	97829
10877	93872
10877	17650
11008	95406
11009	86855
11009	98726
11150	95462
11150	24519
11150	84825
11155	81273
11162	95661
11162	92092
11172	84975
11172	85890
11187	28806
11256	11688
11315	95021
11499	75203
11499	84378
11499	8984
11555	87254
11577	92079
11608	75402
11608	31854
11608	30910
11611	97010
11619	97756
11619	27244
11638	95576
11664	77654
11676	91481
11676	85849
11696	75216
11722	21698
11758	94152
11758	84580
11765	95001
11787	91227
11833	98117
11848	82225
11854	26436
11868	35186
11868	97961
11923	99512
11980	3282
11984	80916
12015	78996
12022	77001
12022	82645
12026	74664
12047	85186
12047	81074
12055	93981
12069	80908
12069	79370
12069	96558
12074	95085
12092	5426
12093	77779
12094	89379
12107	85890
12110	94584
12165	92087
12165	77419
12187	82622
12271	90245
12340	26946
12340	28260
12405	98664
12449	29679
12506	94584
12506	80191
12533	86356
12562	25965
12620	82344
12627	84203
12688	94584
12773	30198
12773	21728
12773	34067
12773	30908
12775	95380
12785	97436
12798	82602
12834	92092
12842	92554
12842	77586
12864	92573
12864	91429
12925	78483
13013	10430
13013	2090
13053	35731
13053	24088
13053	23452
13053	31901
13053	17650
13053	25662
13070	3323
13089	91321
13106	87137
13116	32560
13117	2459
13117	95076
13117	15414
13117	89347
13126	88164
13149	75005
13153	29087
13153	35639
13179	28452
13179	75748
13224	76275
13279	28372
13299	14708
13299	99073
13299	17043
13343	77483
13343	97185
13343	95028
13343	99004
13415	96466
13429	8300
13432	80695
13451	88607
13501	87285
13501	78592
13501	76988
13501	81392
13502	97619
13552	26152
13552	27392
13569	83568
13616	20485
13616	22250
13636	75216
13651	80814
13662	9901
13710	21099
13755	83233
13779	88998
13779	75230
13828	86500
13835	13773
13835	81896
13835	2289
13881	84525
13882	13519
13882	96304
13972	85593
13975	35241
14015	94743
14015	77992
14015	2121
14063	78409
14066	75589
14083	76077
14125	90560
14258	95890
14258	80282
14258	89761
14351	23003
14411	91114
14411	8100
14421	95255
14539	30446
14539	22520
14539	21487
14539	21496
14547	88001
14562	99730
14584	83128
14594	34096
14600	85890
14600	74464
14600	92602
14641	87241
14658	78530
14664	83474
14703	4640
14717	88377
14717	90036
14728	25544
14734	17371
14862	95926
14918	98664
14933	94915
15012	97600
15012	99841
15032	95021
15051	90891
15080	98916
15080	84756
15099	21856
15103	79175
15111	2121
15128	96304
15151	87735
15187	81077
15193	93388
15238	95530
15250	76308
15261	90207
15267	79565
15267	82459
15273	23221
15275	86887
15288	3323
15321	85674
15352	13519
15352	94584
15356	94584
15382	82854
15382	98300
15383	84519
15411	90560
15441	75467
15441	78542
15506	76308
15507	88238
15519	91877
15545	35830
15545	31854
15558	23777
15570	30558
15578	34821
15604	96013
15604	76944
15611	86356
15696	81930
15696	92444
15696	93820
15706	14921
15746	13519
15755	95162
15819	95021
15829	25905
15830	99555
15848	81323
15871	75399
15871	17187
15899	35863
15899	24933
15927	26478
15927	79073
15929	88209
15929	74807
15929	80170
15930	28253
15972	96157
15972	85025
15972	87160
16017	17665
16025	98660
16045	89590
16126	83949
16208	74990
16223	98202
16225	17000
16266	84903
16306	29873
16331	78316
16331	75242
16331	97380
16333	78149
16333	79542
16333	74521
16333	83273
16333	88556
16346	88923
16346	87513
16346	89364
16367	13519
16367	2375
16437	4562
16465	94034
16465	89206
16471	78672
16541	83474
16604	34489
16623	15759
16624	35241
16624	33143
16624	25025
16636	91799
16661	80616
16663	15414
16663	17650
16663	23221
16667	84998
16682	6080
16682	94584
16752	26266
16753	13519
16821	86898
16953	26138
16953	26269
16953	29347
16953	31408
16953	90322
16963	84062
16963	82354
16963	94713
16963	92933
16975	97007
16975	34864
16983	32297
16983	1629
17000	16225
17013	8745
17020	92106
17020	86241
17020	91039
17026	81916
17043	12379
17043	14708
17043	86071
17087	20936
17096	87531
17110	79510
17116	79206
17150	91088
17182	80695
17182	356
17186	88501
17186	88947
17186	76077
17188	27979
17188	32813
17188	27794
17188	32541
17191	8300
17224	81320
17234	81003
17239	76308
17270	74807
17271	85137
17280	91223
17280	95021
17280	87254
17280	85328
17280	90882
17280	90274
17282	74807
17289	27862
17289	34067
17323	34336
17410	89289
17410	77906
17410	90356
17410	92061
17414	74633
17435	26620
17435	34905
17442	13053
17442	24088
17460	76700
17460	94294
17524	88079
17524	74875
17532	6037
17559	88209
17559	6743
17576	87698
17576	95955
17597	29285
17598	93543
17609	1743
17630	88209
17630	74807
17634	80333
17634	81896
17634	81290
17634	74871
17634	91709
17634	83975
17634	89274
17644	21181
17644	35875
17652	26457
17746	2121
17749	32374
17763	80481
17806	9306
17808	94470
17843	88617
17857	78229
17867	94663
17867	78692
17869	11305
17869	95021
17869	83233
17869	3212
17904	92923
17904	91401
17904	93477
17904	86408
17904	76411
17904	74768
17951	89835
17980	17650
17998	77483
17998	97185
17998	99004
18007	78692
18007	76308
18013	34589
18037	93165
18060	86503
18060	87977
18067	51350
18068	35997
18071	49321
18071	60748
18082	49676
18085	55048
18090	51894
18090	48597
18090	44702
18091	19155
18113	49210
18124	96863
18124	79332
18135	99167
18147	88050
18147	89786
18160	89436
18163	63901
18168	89786
18171	60868
18174	62331
18181	19566
18181	18929
18181	19110
18182	80170
18185	85719
18186	44930
18186	30040
18210	44977
18210	675
18212	84281
18214	10576
18214	50620
18214	51252
18214	51640
18225	27366
18252	92247
18256	3982
18258	14531
18262	31830
18262	77862
18262	34244
18272	15102
18287	35521
18287	25359
18288	93455
18288	87542
18290	29332
18293	94744
18299	34027
18302	82451
18302	2140
18312	86222
18327	95021
18327	48599
18333	18567
18335	84257
18338	12122
18342	24513
18343	14734
18346	969
18349	30536
18352	80780
18364	61268
18372	85890
18372	88138
18374	33950
18382	53902
18388	85593
18398	23081
18398	24655
18412	21204
18419	89786
18433	83877
18435	9419
18446	17591
18446	45297
18451	98849
18454	27411
18454	42898
18487	33950
18487	21997
18488	13971
18493	93981
18494	83877
18497	280
18499	98664
18501	82715
18506	91500
18507	95021
18515	18717
18521	42900
18536	95255
18539	25951
18557	97092
18584	75216
18590	52841
18591	86583
18598	30040
18609	17591
18611	95522
18611	95085
18623	16757
18633	78692
18639	1218
18643	97911
18646	72591
18646	45428
18646	43157
18654	39905
18667	91313
18667	83877
18667	95850
18680	49001
18695	15696
18711	7213
18714	32337
18715	1188
18722	33912
18726	86379
18750	8095
18751	55251
18765	10286
18767	13208
18786	16193
18786	39330
18789	22635
18789	83233
18797	95920
18799	32081
18799	33093
18822	34921
18822	33399
18822	24567
18830	87645
18830	94691
18832	33383
18836	18535
18843	35514
18853	82715
18854	90629
18862	51412
18864	10086
18865	77218
18867	77862
18881	16649
18882	90274
18888	20635
18895	14646
18909	38530
18911	14539
18911	33978
18911	5144
18911	23699
18929	19566
18929	19110
18931	81313
18938	76909
18938	83789
18938	36005
18940	87096
18951	18397
18958	85537
18964	21290
18971	5760
18975	28811
18975	62902
18975	99830
18975	48946
18977	36608
18977	46830
18984	41284
18985	56927
18994	2121
19004	11396
19004	20930
19004	34872
19005	26867
19008	55168
19008	97475
19009	8300
19015	83474
19028	19642
19037	34192
19047	3994
19062	29142
19065	51893
19082	68800
19088	59717
19102	8300
19105	8444
19125	51412
19136	33054
19136	34646
19155	18091
19155	2662
19156	19850
19164	56375
19184	1768
19184	154
19189	92130
19193	56605
19193	98761
19214	82246
19220	96904
19226	56899
19229	51472
19229	99258
19230	85593
19230	86106
19234	19282
19235	41869
19259	29188
19270	92320
19275	97472
19275	8300
19275	42806
19279	8300
19288	92811
19299	61218
19305	17280
19305	95021
19305	90274
19305	87254
19305	9379
19305	26765
19307	29361
19307	28672
19317	33653
19317	61051
19324	90274
19329	96013
19342	83877
19344	25951
19344	33399
19344	24567
19345	33359
19347	21924
19351	75203
19351	77865
19353	80048
19356	33582
19357	16591
19357	28526
19359	98948
19362	85908
19362	78106
19365	30428
19377	50620
19377	51640
19377	63432
19377	46952
19379	73548
19380	11790
19383	85995
19392	23758
19400	78912
19402	76147
19402	88439
19402	83750
19403	74953
19414	38477
19422	90841
19425	29372
19425	64435
19452	32697
19455	20723
19455	26317
19455	20353
19455	28786
19462	40113
19462	52184
19462	34383
19464	49998
19467	81323
19494	35764
19503	51412
19506	10706
19520	83373
19521	86604
19522	3195
19536	8300
19542	22740
19542	97644
19544	66215
19545	92138
19550	29215
19550	27786
19554	33950
19559	744
19566	18181
19566	18929
19566	19005
19566	19110
19567	16757
19568	50147
19571	98761
19579	40171
19593	8011
19593	37857
19626	77459
19630	9015
19630	61697
19637	19573
19637	19729
19637	99841
19642	19028
19645	88246
19646	45420
19649	10297
19649	62548
19654	14531
19658	20723
19658	26317
19658	75549
19658	31067
19658	25715
19658	22796
19660	30832
19665	72655
19666	39400
19671	89786
19686	90714
19686	77723
19690	83877
19696	77752
19710	61246
19710	31590
19731	2721
19736	33131
19745	95027
19745	87188
19751	98761
19751	21012
19758	53818
19785	22227
19788	97472
19795	35934
19808	74807
19821	75216
19822	97911
19823	16757
19835	18181
19835	18929
19835	19110
19835	19566
19841	90525
19850	19156
20210	95021
20212	93208
20232	33799
20232	32452
20232	20756
20232	24849
20256	88895
20268	92310
20270	82426
20282	87385
20282	78321
20282	96640
20299	35389
20302	98726
20313	98461
20351	31786
20353	80048
20363	76455
20367	77188
20367	99332
20371	93981
20392	30547
20392	33824
20392	33879
20394	24969
20394	21335
20394	28697
20395	91039
20411	88382
20413	90274
20419	22624
20432	25371
20432	30370
20432	22144
20453	5244
20460	34919
20470	87951
20470	86720
20470	86513
20473	85593
20473	85009
20473	90786
20485	95553
20493	74531
20512	26620
20517	81367
20538	33533
20538	32494
20549	86882
20569	23550
20569	82632
20572	99054
20575	85428
20575	86019
20579	98660
20587	27122
20588	86720
20588	88870
20603	63493
20625	91449
20640	80357
20646	22677
20657	26534
20657	88927
20696	34710
20701	23497
20701	33113
20701	33300
20723	26948
20725	25692
20741	90036
20754	91053
20766	30751
20766	28615
20766	34615
20791	93543
20796	77419
20796	77562
20805	89627
20811	83019
20811	75162
20811	90747
20821	95842
20822	34251
20822	86968
20867	26852
20867	25692
20872	95553
20876	78479
20886	75983
20886	77188
20886	82625
20888	35830
20931	21532
20934	14043
20940	90639
20941	21072
20941	30355
20942	26220
20942	27122
20956	95261
20957	90391
20974	31219
20981	85292
20994	86184
20998	87594
21006	96013
21006	80205
21027	98664
21031	32777
21031	76074
21038	79618
21049	32762
21051	75854
21051	25692
21066	81497
21070	77862
21072	23678
21073	93035
21073	82610
21078	91877
21084	15485
21084	7201
21084	4616
21095	81191
21095	91189
21097	92732
21097	91046
21101	85928
21111	95919
21117	97475
21123	93751
21136	95021
21136	85328
21137	78912
21144	97619
21161	77287
21161	86703
21168	95553
21168	5211
21168	21345
21171	82354
21181	92310
21181	95271
21196	2772
21208	85291
21213	23108
21213	35109
21213	30370
21213	30411
21222	94487
21224	93389
21226	89691
21261	95950
21261	91548
21268	32452
21268	30249
21268	29755
21270	84482
21273	90560
21279	25824
21285	33310
21286	15090
21303	33300
21303	22173
21319	30547
21325	80639
21328	86019
21328	88615
21340	75910
21348	78510
21367	88093
21367	94123
21387	31858
21387	23170
21387	22186
21387	26709
21387	31429
21402	33824
21412	21119
21442	23387
21444	27378
21471	99634
21478	88644
21478	21531
21478	94927
21478	34864
21500	11800
21500	29021
21521	99525
21523	28108
21523	23662
21532	17650
21538	25716
21539	30783
21542	82176
21542	87619
21545	98567
21546	77070
21566	95993
21589	84009
21589	76298
21590	90098
21603	91769
21628	21428
21632	75412
21632	82146
21632	91506
21652	24945
21652	31011
21654	74507
21657	26720
21657	22897
21660	25371
21660	22587
21660	31433
21660	34727
21666	84152
21670	87839
21673	24775
21673	31918
21677	85428
21693	24778
21704	31147
21709	30566
21717	28108
21753	17650
21753	23221
21756	20989
21756	21657
21756	27518
21768	79206
21768	29715
21784	98697
21808	79074
21821	93981
21821	94584
21821	2121
21827	30130
21827	24945
21827	33078
21827	31471
21827	33879
21832	75801
21838	7449
21843	35720
21845	95028
21851	87230
21865	79836
21873	27685
21878	23514
21878	27953
21878	30818
21881	75216
21881	86975
21889	99806
21889	26425
21898	95455
21905	87412
21905	93218
21914	34961
21918	24614
21929	24285
21929	26817
21935	92579
21953	27457
21959	79206
21959	95572
21959	92156
21981	90274
21984	34438
21999	99778
22008	78550
22014	28620
22014	30972
22028	98054
22028	24030
22089	89186
22093	81397
22093	98265
22108	34097
22113	20974
22113	31219
22125	84152
22140	25950
22140	22872
22140	93542
22140	80332
22144	21428
22165	3071
22170	21579
22170	29707
22170	27026
22177	92350
22181	83474
22191	35230
22194	89755
22194	83273
22196	82354
22198	25371
22198	30818
22198	30791
22207	85908
22207	79206
22207	5630
22209	32296
22209	29708
22219	21709
22219	34874
22219	32296
22219	30438
22226	26167
22229	92239
22237	34737
22250	28260
22260	90248
22271	79362
22285	20942
22285	21428
22285	35276
22285	36113
22285	25501
22285	23589
22285	26220
22285	34917
22285	31359
22285	27122
22285	34232
22302	1768
22339	92489
22346	76270
22348	92016
22357	32452
22357	23670
22357	26817
22357	24130
22357	34232
22375	95553
22377	13303
22382	98652
22384	21058
22384	35109
22384	31835
22387	82253
22400	78692
22403	82354
22403	86380
22403	77035
22403	77289
22408	89117
22417	16936
22426	34060
22426	26476
22429	98664
22434	27620
22448	20813
22448	77175
22448	27194
22448	35825
22448	95097
22452	89822
22455	28615
22463	35184
22463	34801
22472	98339
22507	27122
22515	80364
22516	77321
22521	81902
22534	92631
22534	75233
22534	78692
22536	88649
22540	83767
22540	88615
22540	90207
22541	96967
22561	84903
22568	77419
22578	76012
22584	99962
22587	27953
22587	25058
22588	77070
22591	97475
22599	35657
22602	82354
22607	74368
22608	30231
22608	30638
22620	33300
22650	36075
22650	31719
22653	31828
22660	75873
22666	77289
22672	75854
22672	86155
22672	92360
22683	89178
22683	82544
22692	82492
22706	23695
22717	78184
22717	88962
22727	79680
22729	98077
22740	90012
22754	81883
22766	30130
22798	28108
22798	34153
22798	34397
22798	23662
22798	23882
22798	27859
22799	75563
22799	26867
22808	92185
22808	76438
22813	25780
22826	21124
22826	99919
22826	29093
22831	22608
22831	27882
22831	31011
22838	88644
22839	90528
22839	82146
22856	75634
22870	78840
22870	93049
22872	95033
22881	25426
22892	24849
22897	26720
22897	30249
22897	32258
22899	29496
22902	81323
22902	31854
22926	32616
22929	27075
22929	91782
22944	98759
22945	92691
22955	86968
22975	90245
22978	74440
22979	97092
22980	91711
22980	86685
22996	97912
22999	35942
22999	32635
23003	79310
23006	95169
23016	80617
23016	28226
23026	79662
23031	86019
23032	30590
23032	30566
23038	93781
23055	92489
23055	97953
23056	91449
23060	23497
23064	92808
23064	81727
23064	84734
23064	93232
23084	21058
23084	28953
23092	22026
23092	23548
23094	17650
23104	76310
23110	81948
23110	86496
23110	78858
23110	90763
23110	88121
23115	96582
23126	88816
23132	94938
23132	90462
23151	22888
23154	21681
23158	81896
23170	26709
23183	15007
23194	21319
23194	30547
23194	26838
23194	31359
23194	31156
23214	21652
23214	24945
23214	31011
23219	85813
23220	83143
23221	94502
23221	85400
23221	87644
23221	88157
23221	84582
23237	86264
23237	85604
23242	79115
23249	96256
23254	77770
23259	35521
23260	95553
23265	78694
23274	84155
23284	81397
23292	32495
23300	28938
23331	95688
23337	99886
23353	35478
23357	97101
23357	32203
23357	95919
23360	84260
23364	25371
23385	28897
23387	85556
23392	76443
23397	81325
23401	20581
23401	32833
23404	92269
23411	25692
23411	27244
23416	21569
23416	23882
23422	88923
23422	87430
23425	21157
23438	75294
23442	94693
23442	74440
23442	82970
23442	95192
23446	91008
23449	91813
23459	80504
23459	88646
23474	77459
23488	25054
23488	35949
23488	23528
23497	33300
23507	96658
23507	90635
23508	75788
23516	80492
23525	89636
23529	99603
23529	9047
23547	96016
23548	33300
23560	31471
23566	32494
23589	21428
23589	26220
23590	32201
23590	99123
23595	9457
23600	78542
23600	85890
23604	24775
23604	27369
23604	33136
23604	25887
23604	32134
23617	78692
23626	86408
23635	99986
23647	17253
23660	90806
23670	26817
23675	85598
23699	20512
23699	23066
23699	24951
23699	26620
23699	29242
23699	34821
23701	98599
23701	87445
23701	87251
23704	12199
23720	32560
23721	31156
23724	26715
23725	31998
23732	82482
23732	90384
23742	80185
23742	79788
23748	74777
23753	35109
23757	96037
23757	77289
23759	26471
23762	91274
23774	23589
23774	35276
23774	34232
23818	29346
23834	78912
23839	31267
23839	31219
23850	30249
23850	31011
23850	26476
23850	25467
23854	80170
23879	80813
23883	79206
23883	89627
23883	29715
23886	90000
23927	21709
23927	32296
23927	25429
23930	99751
23932	88907
23946	91522
23946	89533
23972	99468
23987	33879
24001	99587
24013	90339
24030	22028
24030	98054
24039	77449
24041	79588
24046	77267
24054	31574
24072	75528
24075	77579
24077	95688
24083	80585
24084	80771
24087	89715
24102	24174
24115	92596
24115	90428
24115	86004
24119	27098
24119	26167
24127	91452
24130	28084
24131	83497
24141	26167
24142	91544
24146	83324
24157	17804
24161	33533
24170	95890
24172	27053
24172	24614
24183	25703
24183	8300
24193	76474
24194	81896
24194	89515
24197	21119
24197	21428
24197	22144
24197	24024
24197	25371
24197	32327
24204	24934
24213	20942
24213	23720
24213	28981
24213	30547
24213	26838
24227	34198
24228	28921
24232	20942
24247	83655
24247	79958
24253	84670
24269	28307
24271	21303
24275	96936
24291	95661
24306	80365
24306	93714
24311	82267
24317	85032
24345	21058
24345	29038
24351	84155
24355	98319
24355	99618
24362	94410
24377	95963
24379	78495
24380	81338
24387	75814
24396	90003
24396	84152
24400	86408
24400	97824
24407	34198
24407	28697
24412	96035
24414	99000
24428	32296
24428	29708
24428	27019
24429	34992
24447	22830
24447	24397
24450	91833
24451	84152
24454	21716
24454	26709
24469	94321
24487	27801
24494	84152
24496	99468
24509	23626
24509	99961
24513	31887
24519	20268
24519	21922
24519	95462
24519	27897
24519	84825
24528	4268
24528	80048
24539	94520
24553	28566
24558	35942
24562	75662
24563	23662
24568	26348
24573	75942
24611	82354
24613	84519
24646	77419
24646	82423
24646	29999
24652	28408
24677	87174
24678	98945
24690	10712
24698	32296
24701	79381
24717	87101
24717	84756
24717	81152
24721	20446
24721	23924
24724	87850
24735	93113
24738	21402
24738	26817
24738	31156
24748	79933
24751	79731
24770	31156
24776	75353
24782	79887
24782	92851
24784	88617
24789	83376
24790	28307
24792	99892
24799	21657
24799	22897
24799	26720
24799	26817
24800	21058
24800	30370
24840	16269
24843	24141
24843	31917
24856	95553
24856	74545
24859	82354
24868	35255
24873	97031
24888	85019
24898	77570
24898	79587
24902	88918
24911	97031
24912	27518
24916	77419
24916	81367
24923	99478
24923	82195
24923	9320
24924	20759
24924	24775
24924	34232
24933	35863
24934	85593
24944	77819
24944	75398
24946	20756
24952	24924
24952	25453
24952	33136
24952	25887
24952	31156
24952	34232
24952	32258
24955	91813
24963	85890
24969	27885
24974	91223
24974	85328
24975	17650
24976	31211
25008	35527
25020	77634
25020	81937
25032	32296
25038	95021
25042	34684
25042	34397
25042	31011
25042	28576
25084	87847
25084	86264
25092	79403
25092	75542
25113	88410
25119	76301
25122	97183
25123	79462
25139	31992
25139	80625
25150	99690
25170	9591
25188	83324
25202	86264
25203	91355
25208	23254
25231	78692
25246	26986
25248	77769
25250	98918
25250	34640
25256	32319
25256	30231
25256	32560
25275	81256
25276	25983
25287	17650
25289	85735
25297	99819
25319	20221
25319	76308
25341	34927
25342	92293
25342	81273
25342	79908
25352	29964
25354	99206
25359	23259
25366	81152
25375	95553
25378	8300
25386	88008
25418	30352
25418	27885
25419	85824
25435	94123
25445	76954
25450	21589
25458	28307
25461	93218
25461	86347
25461	98170
25462	82487
25466	87409
25467	26817
25467	27175
25486	79542
25486	79163
25490	20395
25490	31258
25501	32417
25501	27122
25501	29346
25510	85524
25525	35389
25525	28224
25525	30961
25528	94663
25552	93981
25561	33608
25582	97980
25613	90385
25622	32768
25624	26167
25633	23606
25633	35668
25646	90505
25662	17650
25662	23452
25662	24088
25662	35731
25662	31901
25670	94102
25679	95661
25679	82895
25690	90274
25692	26442
25692	89782
25708	83512
25719	99733
25719	92691
25725	80091
25735	92310
25735	95271
25735	95076
25737	29410
25742	77175
25744	25780
25744	28123
25752	24945
25752	33078
25796	94821
25808	82146
25833	75216
25833	96304
25833	93543
25833	92084
25833	93948
25833	75634
25834	26220
25835	96304
25843	25467
25843	28084
25855	92982
25855	90696
25868	87707
25868	96897
25879	95831
25887	23882
25887	25467
25887	27122
25888	30370
25888	25961
25906	75683
25913	91141
25932	95572
25954	77502
25957	22174
25983	83208
25986	35066
25997	95681
26024	77070
26029	82645
26046	98153
26051	20491
26051	95028
26073	95021
26073	91691
26073	95814
26087	98231
26087	98733
26093	29021
26098	75231
26108	22926
26108	28452
26108	28260
26130	79165
26138	1768
26151	31298
